Attorney_ID,Canonical_Name,AKA_1,AKA_2,AKA_3,Variants_Merged,Firms,N_MDLs,N_Mentions,MDLs,Roles,Confidence,Gender,Birth_Year,Undergrad_School,Undergrad_Grad_Year,Law_School_Name,Law_Grad_Year,Bar_States,Sources,Notes
A1772,Jeffrey B. McCarron,,,,1,Swartz Campbell & Detweiler,1,1,1712,Communications,high,,,,,,,,,
A1773,Marc L. Bogutz,,,,1,"Christie Pabarue Mortensen & Young, PC",1,1,1712,Communications,high,,,,,,,,,
A1774,Timothy A. Pratt,,,,1,SHOOK HARDY & BACON LLP,1,2,1708,LeadCounsel,high,,,,,,,,,
A1775,Jerome M. Marcus,,,,1,,1,3,1712,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1776,Jonathan Auerbach,,,,1,,1,3,1712,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1777,John Hargrove,John R. Hargrove,,,1,,1,3,1712,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1778,David S. Senoff,,,,1,,1,1,1712,Communications,high,,,,,,,,,
A1779,Robert Izard,,,,1,Schatz & Nobel P.C.,1,1,1658,LeadCounsel,high,,,,,,,,,
A1780,Marc I. Machiz,,,,1,"Cohen, Milstein, Hausfeld & Toll, P.L.L.C.",1,1,1658,LeadCounsel,high,,,,,,,,,
A1781,Joseph J. DePalma,Joseph DePalma,"Joseph J. DePalma, Esq.",,1,"Lite DePalma Greenberg & Rivas, LLC; Lite DePalma and Greenberg, LLC; LITE DEPALMA GREENBERG LLC; Lite DePalma Greenberg & Afanador",5,9,"1658, 1763, 2025, 2904, 3113",ClassCounsel; Communications; Discovery; LeadCounsel; Management,high,,,,,,,,,
A1782,Lance A. Harke,Mr. Lance A. Harke,Lance Harke,,1,"Harke & Clasby LLP; Harke & Clasby, LLP; Harke Clasby & Bushman LLP",5,6,"1708, 1745, 1998, 2046, 2173",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1783,Ms. Stacey L. Mills,,,,1,"Heins, Mills & Olson, PLC",1,1,1708,Management,high,,,,,,,,,
A1784,Ms. Silvija A. Strikis,,,,1,"Kellogg, Huber, Hansen, Todd, Evans & Figel, PLLC",1,1,1708,Management,high,,,,,,,,,
A1785,Abraham Rappaport,,,,1,,1,1,1725,Communications,high,,,,,,,,,
A1786,Jerome L. Skinner,,,,1,Nolan Law Group,1,1,1721,Communications,high,,,,,,,,,
A1787,"John C. Nettels, Jr.",,,,1,Stinson Morrison Hecker L.L.P.,1,1,1721,Communications,high,,,,,,,,,
A1788,Heather S. Woodson,,,,1,Stinson Morrison Hecker L.L.P.,1,1,1721,Communications,high,,,,,,,,,
A1789,Craig L. Meadows,,,,1,"Hawley, Troxell, Ennis, & Hawley L.L.P.",1,1,1721,Communications,high,,,,,,,,,
A1790,Jason D. Scott,,,,1,"Hawley, Troxell, Ennis, & Hawley L.L.P.",1,1,1721,Communications,high,,,,,,,,,
A1791,Joseph W. Phebus,,,,1,,1,1,1718,ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1792,Michael Caddell,Michael A. Caddell,,,1,Caddell & Chapman,3,4,"1718, 2046, 2223",ClassCounsel; Communications; LeadCounsel; Management,high,,,,,,,,,
A1793,Andrew J. McGuinness,,,,1,Dykema Gossett PLLC,1,1,1718,Communications; LeadCounsel,high,,,,,,,,,
A1794,Thomas M. Hanson,,,,1,Dykema Gossett PLLC,1,1,1718,LeadCounsel,high,,,,,,,,,
A1795,Peter M. Kellett,,,,1,Dykema Gossett PLLC,1,1,1718,LeadCounsel,high,,,,,,,,,
A1796,Barry Goodman,,,,1,,1,1,1718,Communications,high,,,,,,,,,
A1797,D. Michael Campbell,,,,1,Campbell Law,2,2,"1718, 2359",Management; Motions,high,,,,,,,,,
A1798,Ed Zebersky,,,,1,,1,1,1718,Management,high,,,,,,,,,
A1799,Jeff Lowe,,,,1,,2,2,"1718, 2100",Management,high,,,,,,,,,
A1800,Gary Koederitz,,,,1,,1,1,1718,Management,high,,,,,,,,,
A1801,Emily Peacock,,,,1,,1,1,1718,Management,high,,,,,,,,,
A1802,"Charles R. Houssiere, III",Charles Houssiere,,,1,,2,3,"1718, 2974",Management,high,,,,,,,,,
A1803,Paul O. Paradis,,,,1,"ABBEY SPANIER RODD ABRAMS & PARADIS LLP; ABBEY SPANIER RODD ABRAMS & PARADIS, LLP",2,2,"1730, 1737",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1804,Carolyn Beasley Burton,,,,1,THE MILLS LAW FIRM,1,3,1735,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1805,Dale Evans,,,,1,,1,1,1735,ClassCounsel,high,,,,,,,,,
A1806,Kent Hirsh,,,,1,,1,1,1735,ClassCounsel,high,,,,,,,,,
A1807,Dan Berger,,,,1,"BERGER & MONTAGUE, PC",1,2,1730,Management,high,,,,,,,,,
A1808,Stuart Des Roches,,,,1,"ODOM & DES ROCHES, L.L.P.",1,2,1730,Management,high,,,,,,,,,
A1809,Greg Odom,,,,1,"ODOM & DES ROCHES, L.L.P.",1,2,1730,Management,high,,,,,,,,,
A1810,David P. Smith,,,,1,"PERCY, SMITH & FOOTE",1,2,1730,Management,high,,,,,,,,,
A1811,Todd S. Collins,,,,1,"BERGER & MONTAGUE, P.C.",1,1,1735,ClassCounsel,high,,,,,,,,,
A1812,Ann Miller,,,,1,"ANN MILLER, LLC",1,1,1735,ClassCounsel,high,,,,,,,,,
A1813,Alan Kluger,,,,1,"Kluger, Peretz, Kaplan & Berlin, P.L.",1,1,1733,LeadCounsel,high,,,,,,,,,
A1814,Allan B. Cooper,,,,1,"Ervin Cohen & Jessup, LLP",1,1,1733,Management,high,,,,,,,,,
A1815,Timothy R. Beyer,,,,1,"Brownstein, Hyatt & Farber",1,1,1733,Management,high,,,,,,,,,
A1816,Ellen Pilelsky,,,,1,"Oppenheim, Pilelsky, PA",1,1,1733,Management,high,,,,,,,,,
A1817,Bryan R. Sup,,,,1,"Schwartz, Cooper, Greenberger & Krauss",1,1,1733,Management,high,,,,,,,,,
A1818,Kimberley K. Baer,,,,1,"Wandro, Baer & Appel, P.C.",1,1,1733,Communications; Management,high,,,,,,,,,
A1819,Matthew Tuccillo,,,,1,Shapiro Haber & Urmy LLP,1,1,1733,Management,high,,,,,,,,,
A1820,Peggy Pitt,,,,1,"Pitt, McGehee, Miller Palmer & Rivers, P.C.",1,1,1733,Management,high,,,,,,,,,
A1821,Gary A. Growe,,,,1,"Blumenfeld Kaplan & Sandweiss, P.C.",1,1,1733,Management,high,,,,,,,,,
A1822,Don P. Foster,,,,1,"Klehr, Harison, Harvey, Branzburg & Ellers, LLP",1,1,1733,Management,high,,,,,,,,,
A1823,Curtis Trinko,,,,1,"Law Offices of Curtis V. Trinko, LLP",1,1,1733,Management,high,,,,,,,,,
A1824,Gary M. Smith,Gary K. Smith,,,1,Graham & Graham Co. LPA; Law Offices of Gary K. Smith,2,2,"1733, 1785",Management,high,,,,,,,,,
A1825,"Jack J. Pringle, Jr.",,,,1,"Ellis, Lawhorne & Sims, P.A.",1,1,1733,Management,high,,,,,,,,,
A1826,Gary Polland,,,,1,Gary Polland & Associates,1,1,1733,Management,high,,,,,,,,,
A1827,James C. Peterson,,,,1,"Hill, Peterson, Carper, Bee & Deitzler, PLLC",1,1,1733,Management,high,,,,,,,,,
A1828,Larry A. Winter,,,,1,Winter Johnson & Hill PLLC,1,1,1733,Management,high,,,,,,,,,
A1829,Robert Fanter,,,,1,Whitfield & Eddy,1,1,1733,Communications,high,,,,,,,,,
A1830,John Sherk,,,,1,"Shook, Hardy & Bacon LLP",1,1,1733,Communications,high,,,,,,,,,
A1831,Eric Anielak,,,,1,"Shook, Hardy & Bacon LLP",1,1,1733,Management,high,,,,,,,,,
A1832,Andrew Carpenter,,,,1,"Shook, Hardy & Bacon LLP",1,1,1733,Management,high,,,,,,,,,
A1833,Sean Gallagher,,,,1,Bartlit Beck Herman Palenchar & Scott LLP,1,1,1733,Management,high,,,,,,,,,
A1834,Mark Levy,,,,1,Kilpatrick Stockton LLP,1,1,1733,Management,high,,,,,,,,,
A1835,Kaspar Stoffelmayr,,,,1,Bartlit Beck Herman Palenchar & Scott LLP,1,1,1733,Management,high,,,,,,,,,
A1836,Herbert J. Stern,,,,1,STERN & KILCULLEN,1,1,1730,Communications,high,,,,,,,,,
A1837,R. Laurence Macon,,,,1,AKIN GUMP STRAUSS HAUER & FELD LLP,1,1,1730,LeadCounsel; Management,high,,,,,,,,,
A1838,James V. Bashian,,,,1,"LAW OFFICES OF JAMES V. PASHIAN, P.C.",1,1,1730,Management,high,,,,,,,,,
A1839,Janet G. Abaray,Janet Abaray,,,1,"Burg Simpson Eldredge Hersh & Jardine; Lopez, Hodes, Restaino, Milman & Skikos",2,6,"1742, 1953",Communications; LeadCounsel; Management,high,,,,,,,,,
A1840,Monica Gant,,,,1,"Law Offices of Daniel E. Becnel, Jr.",1,1,1742,Management,high,,,,,,,,,
A1841,Ray Chester,,,,1,"McGinnis, Lochridge & Kilgore LLP",1,1,1742,Management,high,,,,,,,,,
A1842,Robert Blanchard,,,,1,"Levin, Papantonio, Thomas, Mitchell, Echsner & Procter, PA; Levin, Papantonio, Thomas, Mitchell, Echsner & Proctor, P.A.",2,2,"1742, 1968",Management,high,,,,,,,,,
A1843,Thomas Rogers,,,,1,"Richardson, Patrick, Westbrook & Brickman, LLC",1,1,1742,Management,high,,,,,,,,,
A1844,Lori Andrus,Lori E. Andrus,,,1,"Lieff, Cabraser, Heimann & Bernstein; Andrus Liberty & Anderson LLP",2,2,"1742, 1911",ClassCounsel; Management,high,,,,,,,,,
A1845,D. Mitchell Garrett,,,,1,"Garrett Law Office, P.C.",1,1,1742,Discovery,high,,,,,,,,,
A1846,Julie A. Callsen,Julie Callsen,,,1,Tucker Ellis & West LLP; Tucker Ellis & West,1,2,1742,Communications,high,,,,,,,,,
A1847,Harris Pogust,,,,1,"Pogust, Braslow & Millrood",1,1,1736,LeadCounsel,high,,,,,,,,,
A1848,Andy Vickery,,,,1,"Vickery, Perdue, Kidd & Vickery",1,1,1736,LeadCounsel; Trial,high,,,,,,,,,
A1849,Robert W. Thompson,,,,1,"Callahan, Thompson, Sherman & Caudill, LLP",1,1,1751,ClassCounsel; Management,high,,,,,,,,,
A1850,Francis M. Gregorek,,,,1,Wolf Haldenstein Adler Freeman & Herz LLP,1,1,1751,ClassCounsel; Management,high,,,,,,,,,
A1851,"Stephen J. Fearon, Jr.",,,,1,"Squitieri & Fearon, LLP",1,1,1751,ClassCounsel; Management,high,,,,,,,,,
A1852,Russel H. Beatie,,,,1,BEATIE AND OSBORN LLP; Beatie & Osborn LLP,2,2,"1760, 1789",LeadCounsel; Management,high,,,,,,,,,
A1853,Daniel A. Osborn,,,,1,BEATIE AND OSBORN LLP,1,1,1760,Management,high,,,,,,,,,
A1854,F. Dulin Kelly,,,,1,"KELLY, KELLY & ALLMAN",1,1,1760,LeadCounsel; Management,high,,,,,,,,,
A1855,Bart T. Valad,,,,1,"THE LAW FIRM OF BART T. VALAD, PLLC",1,1,1760,LeadCounsel; Management,high,,,,,,,,,
A1856,John Vecchione,,,,1,"THE LAW FIRM OF BART T. VALAD, PLLC",1,1,1760,Management,high,,,,,,,,,
A1857,C. Patrick Flynn,,,,1,"FLYNN AND RADFORD ATTORNEYS, P.C.",1,1,1760,Communications,high,,,,,,,,,
A1858,Joe Hollingsworth,Joe G. Hollingsworth,,,1,Spriggs & Hollingsworth; Hollingsworth LLP,2,2,"1760, 3006",LeadCounsel,high,,,,,,,,,
A1859,Katharine Latimer,,,,1,Spriggs & Hollingsworth,1,1,1760,LeadCounsel,high,,,,,,,,,
A1860,Marjorie Shickman,,,,1,Dechert LLP,1,1,1769,Communications,high,,,,,,,,,
A1861,Jennifer Fountain Connolly,,,,1,Wexler Toriseva Wallace LLP,1,1,1745,LeadCounsel; Management,high,,,,,,,,,
A1862,Lee Squitieri,,,,1,"Squitieri & Fearon, LLP",1,1,1745,LeadCounsel; Management,high,,,,,,,,,
A1863,James Malone,,,,1,Chimicles & Tikellis LLP,1,1,1745,Management,high,,,,,,,,,
A1864,Michael Lehmann,Michael P. Lehmann,,,1,"Furth Lehmann & Grant, LLP; Furth Lehmann LLP; Hausfeld LLP; HAUSFELD LLP",4,4,"1775, 1826, 2007, 2335",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1865,Christopher Lovell,,,,1,"Lovell Stewart Halebian, LLP; Lovell Stewart Halebian LLP; LOVELL STEWART HALEBIAN LLP; Lovell Stewart Halebian & Jacobson LLP",6,8,"1775, 1935, 1996, 1997, 2031, 2213",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1866,Barbara Hart,,,,1,Labaton Sucharow & Rudoff LLP,1,2,1775,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1867,Henry Cirillo,Henry A. Cirillo,Mr. Henry A. Cirillo,,1,Furth Firm LLP,2,3,"1775, 1826",LeadCounsel,high,,,,,,,,,
A1868,Louis Battista,,,,1,"Krupnick, Campbell, Malone, et al; Krupnick, Campbell, Malone, et al.",1,2,1789,Management,high,,,,,,,,,
A1869,"Walter G. Campbell, Jr",,,,1,"Krupnick, Campbell, Malone, et al",1,1,1789,Management,high,,,,,,,,,
A1870,Kenneth I. Trujillo,,,,1,"Trujillo Rodriguez & Richards, LLC",1,1,1782,Communications,high,,,,,,,,,
A1871,"Gedney M. Howe, III",,,,1,,1,2,1785,Communications,high,,,,,,,,,
A1872,Jerry Taylor,,,,1,"Beasley, Allen, Crow, Methvin, Portis & Miles, P.C.",1,1,1789,Management,high,,,,,,,,,
A1873,David Sanford,,,,1,"SANFORD WITTELS & HEISLER, LLP",1,1,1794,ClassCounsel,high,,,,,,,,,
A1874,Jeremy Heisler,,,,1,"SANFORD WITTELS & HEISLER, LLP",1,1,1794,ClassCounsel,high,,,,,,,,,
A1875,Katherine M. Kimpel,,,,1,"SANFORD WITTELS & HEISLER, LLP",1,1,1794,ClassCounsel,high,,,,,,,,,
A1876,Grant Morris,,,,1,"SANFORD WITTELS & HEISLER, LLP",1,1,1794,ClassCounsel,high,,,,,,,,,
A1877,Merrill G. Davidoff,,,,1,"BERGER & MONTAGUE, P.C.",1,1,1790,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1878,Edward W. Millstein,,,,1,"BERGER & MONTAGUE, P.C.",1,1,1790,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1879,Randal R. Kelly,,,,1,"IRWIN & BOESEN, P.C.",1,1,1790,Management,high,,,,,,,,,
A1880,Michael T. Cole,,,,1,Nelson Mullins Riley & Scarborough LLP; Nelson Mullins Riley & Scarborough,3,3,"1785, 2502, 2514",Communications; LeadCounsel,high,,,,,,,,,
A1881,Tim Balducci,,,,1,Langston Law Firm,1,1,1785,Management,high,,,,,,,,,
A1882,Howard Bushman,,,,1,Harke & Clasby,1,1,1785,Management,high,,,,,,,,,
A1883,John E. Mudd,,,,1,Law Offices of John E. Mudd,1,1,1785,Management,high,,,,,,,,,
A1884,Jennifer Sherrill,,,,1,Federman & Sherwood,1,1,1785,Management,high,,,,,,,,,
A1885,John Felder,,,,1,"McGowan, Hood, Felder & Johnson",1,1,1785,Management,high,,,,,,,,,
A1886,Chad McGowen,,,,1,"McGowan, Hood, Felder & Johnson",1,1,1785,Management,high,,,,,,,,,
A1887,Melissa Harnett,Melissa M. Harnett,,,1,"Wasserman, Comden & Casselman LLP; Wasserman, Comden & Casselman, L.L.P.",2,2,"1785, 1822",ClassCounsel; Management,high,,,,,,,,,
A1888,Patrick N. Keegan,,,,1,"Keegan, Macaluso & Baker",1,1,1785,Management,high,,,,,,,,,
A1889,Jeffrey Keller,,,,1,Keller Grover LLP,1,1,1785,Management,high,,,,,,,,,
A1890,Robert Rikard,,,,1,Whetstone Myers Perkins & Young,1,1,1785,Management,high,,,,,,,,,
A1891,Karen Renwick,,,,1,"Walters Bender Strohbehn Vaughn, PC",1,1,1785,Management,high,,,,,,,,,
A1892,Marie Woodbury,,,,1,"SHB Bausch & Lomb, Inc.",1,1,1785,LeadCounsel,high,,,,,,,,,
A1893,Bruce Afran,,,,1,the Mayer Law Group; Mayer Law Group,1,2,1791,ClassCounsel,high,,,,,,,,,
A1894,John Murdock,,,,1,"Murdock, Goldenberg, Schneider & Groh, LPA",1,2,1796,ClassCounsel,high,,,,,,,,,
A1895,Douglas Rosinski,,,,1,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C",1,2,1796,ClassCounsel,high,,,,,,,,,
A1896,Donald Cockrill,,,,1,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C",1,2,1796,ClassCounsel,high,,,,,,,,,
A1897,Marc Mezibov,,,,1,,1,2,1796,ClassCounsel,high,,,,,,,,,
A1898,Mark Smilow,,,,1,Weiss & Lurie,1,2,1796,ClassCounsel,high,,,,,,,,,
A1899,Matthew Moore,,,,1,Howrey firm,1,1,1816,Communications,high,,,,,,,,,
A1900,Jeffery G. Smith,,,,1,Wolf Haldenstein Adler Freeman & Herz LLP,1,1,1807,LeadCounsel; Management,high,,,,,,,,,
A1901,Edward J. Wynne,,,,1,the Wynne Law Firm; Wynne Law Firm,1,2,1807,Management,high,,,,,,,,,
A1902,John R. Wylie,,,,1,"Futterman Howard Watkins Wylie & Ashley, Chtd.",2,3,"1807, 2046",Management,high,,,,,,,,,
A1903,Gerald D. Wells III,Gerald D. Wells II,,,1,"Schiffrin, Barroway, Topaz & Kessler LLP",1,2,1807,Management,high,,,,,,,,,
A1904,James F. Clapp,,,,1,"Dostart Clapp Gordon & Coveney, LLP",1,2,1807,Management,high,,,,,,,,,
A1905,John Halebian,,,,1,Lovell Steward Halebian LLP; Lovell Stewart Halebian LLP,1,2,1807,Management,high,,,,,,,,,
A1906,John Kelson,,,,1,the John M. Kelson Law Office; John M. Kelson Law Office,1,2,1807,Management,high,,,,,,,,,
A1907,Stephen M. Harris,,,,1,Knapp Petersen & Clarke,1,1,1807,Management,high,,,,,,,,,
A1908,Jeffrey G. Smith,,,,1,Wolf Haldenstein Adler Freeman & Herz LLP,1,1,1807,LeadCounsel; Management,high,,,,,,,,,
A1909,Terry Lueckenhoff,,,,1,Blackwell Sanders Peper Martin LLP,1,1,1811,Communications; LeadCounsel,high,,,,,,,,,
A1910,Ralph E. Chapman,,,,1,Chapman Lewis & Swan,1,1,1811,Management,high,,,,,,,,,
A1911,Joel M. Kuehnert,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1912,Jim Banks,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1913,Bruce Brown,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1914,Edward Allen,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1915,Clint Vince,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1916,William Droze,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1917,Patricia T. Barmeyer,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1918,Clyde Morris,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1919,Ruth Ann Storey,,,,1,,1,1,1,Communications,high,,,,,,,,,
A1920,Jerome A. Murphy,,,,1,Crowell & Moring LLP,1,1,1827,Communications,high,,,,,,,,,
A1921,Mark J.Tamblyn,Mark J. Tamblyn,,,1,Wexler Toriseva Wallace LLP; Wexler Wallace LLP,1,2,1820,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1922,David J. George,,,,1,Coughlin Stoia Geller Rudman & Robbins LLP,1,2,1820,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1923,Mr. Lehmann,,,,1,Cohen Milstein Hausfeld and Toll P.L.L.C.,1,2,1826,LeadCounsel,high,,,,,,,,,
A1924,"John J. Stoia, Jr.",,,,1,Robbins Geller Rudman & Dowd LLP; Lerach Coughlin Stoia Geller Rudman & Robbins LLP; Coughlin Stoia Geller Rudman & Robbins LLP,3,4,"1825, 1940, 2238",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1925,Clifford H. Pearson,,,,1,"Pearson, Simon, Soter, Warshaw & Penny, LLP",1,1,1822,ClassCounsel,high,,,,,,,,,
A1926,Stephen M. Garcia,,,,1,The Garcia Law Firm,1,1,1822,ClassCounsel; Communications,high,,,,,,,,,
A1927,"Jack T. Patterson, II",,,,1,Patton Roberts McWilliams & Capshaw,1,1,1822,ClassCounsel,high,,,,,,,,,
A1928,Terrence J. Dee,,,,1,"Kirkland & Ellis, LLP",1,1,1822,Communications,high,,,,,,,,,
A1929,Steven F. Cherry,,,,1,Wilmer Cutler Pickering Hale and Dorr LLP,1,1,1827,Communications,high,,,,,,,,,
A1930,Richard Heimann,,,,1,"Lieff, Cabraser, Heimann & Bernstein, LLP; Lieff, Cabraser, Heimann & Bernstein",1,4,1827,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1931,Mr. Scarpulla,,,,1,,1,1,1819,LeadCounsel,high,,,,,,,,,
A1932,Pritzker,,,,1,Girard & Gibbs,1,1,1827,Communications,high,,,,,,,,,
A1933,Lee,,,,1,Minami,1,1,1827,Communications,high,,,,,,,,,
A1934,Boro,,,,1,Pillsbury,1,1,1827,Communications,high,,,,,,,,,
A1935,Jon Cuneo,,,,1,"Cuneo, Gilbert & Laduca, LLP",1,1,1817,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1936,Steven A. Schwartz,,,,1,"Chimicles & Tikellis, LLP; Chimicles & Tikellis LLP; Chimicles Schwartz Kriner & Donaldson-Smith LLP; Chimicles & Tikellis",3,4,"1817, 2001, 3014",ClassCounsel; LeadCounsel; Management; Settlement,high,,,,,,,,,
A1937,Clayton Halunen,Clayton D. Halunen,,,1,Halunen & Associates,3,3,"2000, 1817, 2359",ClassCounsel; Management; Motions,high,,,,,,,,,
A1938,Michael Plachy,,,,1,Rotherberger Johnson & Lyons,1,1,1817,Management,high,,,,,,,,,
A1939,J. Barton Goplerud,,,,1,"Hudson Mallaney & Shindler, P.C.",1,1,1817,Management,high,,,,,,,,,
A1940,Robert P. Munian,,,,1,Kramer Rayson,1,1,1817,Management,high,,,,,,,,,
A1941,Robert A. Horn,,,,1,"Horn Alward & Bandy, LLC",1,4,1840,ClassCounsel; LeadCounsel,high,,,,,,,,,
A1942,George A. Barton,,,,1,"Law Offices of George A. Barton, P.C.",1,1,1840,ClassCounsel,high,,,,,,,,,
A1943,Lester L. Levy,,,,1,Wolf Popper LLP,2,2,"1838, 1968",ClassCounsel; Management,high,,,,,,,,,
A1944,Sherrie R. Savett,Sherrie Savett,,,1,"Berger & Montague, P.C.; Berger & Montague P.C.; Berger & Montague",5,7,"1838, 1850, 1998, 2046, 2474",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A1945,Howard B. Miller,,,,1,,1,1,1840,LeadCounsel,high,,,,,,,,,
A1946,Martin M. Loring,,,,1,"Blackwell Sanders, LLP",1,2,1840,Communications,high,,,,,,,,,
A1947,Joseph M. Alioto,Joseph M Alioto,,,1,Alioto Law Firm,3,5,"1827, 1957, 2143",ClassCounsel; LeadCounsel; Trial,high,,,,,,,,,
A1948,Elizabeth Prizker,,,,1,,1,1,1827,Communications,high,,,,,,,,,
A1949,Jack Lee,,,,1,,1,1,1827,Communications,high,,,,,,,,,
A1950,Albert Boro,,,,1,,1,1,1827,Communications,high,,,,,,,,,
A1951,Stephanie Hatzakos,,,,1,Milberg Weiss,1,1,1842,Management,high,,,,,,,,,
A1952,Alex Alvarez,,,,1,The Alvarez Law Firm,2,2,"1842, 2051",Management,high,,,,,,,,,
A1953,Amy M. Carter,,,,1,"Williams Kherkher Hart Boundas, LLP",1,1,1842,Management,high,,,,,,,,,
A1954,"Robert H. Smalley, III",Robert Smalley,,,1,,1,4,1845,ClassCounsel; Communications,high,,,,,,,,,
A1955,Mark C. Tanenbaum,,,,1,"Mark C. Tanenbaum, P.A.",2,3,"1865, 2502",Communications; LeadCounsel; Management,high,,,,,,,,,
A1956,Howard Louis Siegel,,,,1,Law Offices of Howard Siegel,1,1,1865,LeadCounsel; Management,high,,,,,,,,,
A1957,Mia Lauren Maness,,,,1,"Mark C. Tanenbaum, P.A.",1,1,1865,Management,high,,,,,,,,,
A1958,Robert S. Wood,,,,1,"Richardson, Patrick, Westbrook & Brickman, L.L.C.",1,1,1865,Management,high,,,,,,,,,
A1959,D. Jeffrey Ireland,,,,1,,1,1,1850,Communications,high,,,,,,,,,
A1960,Mark Goodman,,,,1,,1,1,1850,Communications,high,,,,,,,,,
A1961,Joseph M. Sellers,,,,1,"COHEN, MILSTEIN, HAUSFELD & TOLL, P.L.L.C.",1,1,1854,LeadCounsel; Management,high,,,,,,,,,
A1962,Christine E. Webber,,,,1,"COHEN, MILSTEIN, HAUSFELD & TOLL, P.L.L.C.",1,1,1854,LeadCounsel; Management,high,,,,,,,,,
A1963,Preyesh Maniklal,,,,1,Maniklal & Dennis LLP,1,1,1854,Communications; Management,high,,,,,,,,,
A1964,Candis A. McGowan,,,,1,"Wiggins, Childs, Quinn & Pantazis LLC",1,1,1854,Management,high,,,,,,,,,
A1965,"Robert L. Wiggins, Jr.",,,,1,"Wiggins, Childs, Quinn & Pantazis LLC",1,1,1854,Management,high,,,,,,,,,
A1966,Robert E. DeRose,"Robert E. DeRose, II",,,1,"Barkan Neff Handelman Meizlish, LLP; Barakan Neff Handelman Meizlish LLP",2,2,"1854, 2025",ClassCounsel; Management,high,,,,,,,,,
A1967,Robert Camp,,,,1,The Cochran Firm,1,1,1854,Management,high,,,,,,,,,
A1968,Richard Celler,,,,1,Morgan & Morgan,1,1,1854,Management,high,,,,,,,,,
A1969,Jairus M. Gilden,,,,1,"Metcalf, Kaspari, Howard, Engdahl & Lazarus, P.A.",1,1,1854,Management,high,,,,,,,,,
A1970,Roger K. Doolittle,,,,1,,1,1,1854,Management,high,,,,,,,,,
A1971,Debra Gardner,,,,1,Public Justice Center,1,1,1854,Management,high,,,,,,,,,
A1972,David H. Fink,,,,1,"The Miller Law Firm; The Miller Law Firm, P.C.; Fink + Associates Law; The Miller Law Firm P.C.",2,4,"1867, 2042",ClassCounsel; Communications; LeadCounsel; Management,high,,,,,,,,,
A1973,James Neale,,,,1,McGuireWoods LLP,1,2,1845,Communications,high,,,,,,,,,
A1974,Angela M. Spivey,,,,1,McGuireWoods LLP,1,2,1845,Communications,high,,,,,,,,,
A1975,Bethany G. Lukitsch,,,,1,McGuireWoods LLP,1,2,1845,Communications,high,,,,,,,,,
A1976,Craig Harley,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1977,S. Randall Hood,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1978,Clay Jerkins,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1979,David Karnas,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1980,A. James Andrews,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1981,Bryan N. Cigelske,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1982,Paul Crouch,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1983,Jeff Daniel,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1984,Rick DiGiorgio,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1985,Cory Holzer,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
A1986,Jeffrey A. Klafter,,,,1,Klafter Lesser LLP,2,3,"1845, 2989",ClassCounsel; Management,high,,,,,,,,,
A1987,Peter Protopapas,,,,1,,1,1,1845,ClassCounsel; Management,high,,,,,,,,,
